Class,LeftX,LeftY,LeftZ,LeftThumb,LeftIndex,LeftMiddle,LeftRing,LeftPinky,leftSpeed,leftConf,leftPitch,LeftYaw,LeftRoll,leftThumbExt,leftIndexExt,leftMiddleExt,leftRingExt,leftPinkyExt,RightX,RightY,RightZ,RightThumb,RightIndex,RightMiddle,RightRing,RightPinky,rightSpeed,rightConf,rightPitch,rightYaw,rightRoll,rightThumbExt,rightIndexExt,rightMiddleExt,rightRingExt,rightPinkyExt,HandDist
discrete,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,discrete,discrete,discrete,discrete,discrete,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,discrete,discrete,discrete,discrete,discrete,continuous
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-0.00981269,0.1656629,0.02615343,0.06599694,0.0914662,0.09410597,0.0856801,0.07491335,0.03242813,0.1926338,2.958799,2.350502,0.03369357,True,True,True,True,False,0.009372255,0.2407722,-0.1062836,0.1651186,0.2120683,0.2254772,0.2298782,0.2265949,0.03242813,0.0171415,2.534015,-2.465305,-0.1563891,False,False,False,False,False,0.153457
,-0.01129282,0.1660995,0.02670116,0.06613875,0.09124218,0.0938329,0.0854461,0.07477468,0.03389565,0.1963969,2.941656,2.355836,0.04326378,True,True,True,True,False,0.02341198,0.2658084,-0.1143152,0.1851236,0.2282257,0.2428916,0.2489915,0.2472683,0.03389565,0.01891399,2.234729,-2.533758,-0.3834065,False,False,False,False,False,0.1761587
,-0.0123501,0.1657375,0.02640824,0.06630295,0.0912647,0.09372796,0.08533308,0.07463071,0.01779811,0.1948537,2.932812,2.357658,0.05871448,True,True,True,True,False,0.02769698,0.2722613,-0.1202704,0.1924338,0.2350862,0.2501402,0.2571158,0.2561425,0.01779811,0.007773031,2.166045,-2.558906,-0.4678381,False,False,False,False,False,0.1856494
,-0.01257337,0.1642441,0.0255198,0.06735647,0.09164783,0.09395707,0.08549422,0.07478514,0.0379946,0.1855899,2.951584,2.357332,0.04659076,True,True,True,True,False,0.01584658,0.2581116,-0.1180199,0.1836504,0.2279821,0.2424544,0.2482083,0.2459635,0.0379946,0,2.212981,-2.474566,-0.4260638,False,False,False,False,False,0.173846
,-0.01228541,0.1633657,0.02447402,0.06732397,0.09188789,0.09416845,0.08574098,0.07507896,0.03866215,0.1704857,2.977461,2.355366,0.03161765,True,True,True,True,False,0.005904633,0.2195726,-0.1060625,0.1514656,0.2024128,0.2152116,0.2198579,0.2170148,0.03866215,0,2.70085,-2.456825,-0.1365348,False,False,False,False,False,0.1432825
,-0.01325711,0.1618167,0.02395389,0.06671303,0.0919874,0.09459211,0.08598118,0.07470651,0.04943617,0.1744466,2.980031,2.351142,0.05290463,True,True,True,True,False,0.004292704,0.2077606,-0.1040371,0.1417029,0.1959758,0.2081885,0.212671,0.2098587,0.04943617,0,2.935344,-2.363503,-0.008438339,False,False,False,False,False,0.137115
,-0.01648161,0.1607892,0.02284893,0.06679663,0.09193999,0.09443824,0.08567681,0.07432242,0.09031167,0.1699795,2.988223,2.340486,0.05914678,True,True,True,True,False,0.00586699,0.2175474,-0.1002833,0.1418018,0.1934571,0.2063732,0.2113635,0.209209,0.09031167,0,2.85856,-2.344872,-0.04205065,False,False,False,False,False,0.1374136
,-0.02088097,0.1618574,0.02151832,0.06641868,0.09156249,0.09388126,0.08524567,0.07386258,0.08839871,0.1772157,2.967251,2.341634,0.08114631,True,True,True,True,False,0.009018169,0.2276851,-0.1004155,0.1442812,0.1936181,0.2072215,0.2132932,0.2120574,0.08839871,0.007416537,2.729841,-2.358732,-0.1322439,False,False,False,False,False,0.1417571
,-0.02442058,0.1634565,0.02069274,0.06654028,0.09121867,0.09350223,0.08485854,0.07344405,0.08531623,0.1766898,2.951097,2.346604,0.09932473,True,True,True,True,False,0.009264656,0.2313217,-0.1016974,0.1447318,0.193442,0.2072767,0.2138107,0.2131959,0.08531623,0.006061949,2.68603,-2.370612,-0.1754278,False,False,False,False,False,0.1439435
,-0.02786547,0.1658186,0.01940718,0.06685594,0.09156451,0.09370956,0.08475674,0.07319884,0.09450811,0.1678692,2.950766,2.349782,0.09995349,True,True,True,True,False,0.006949225,0.2280189,-0.1038638,0.1414371,0.191338,0.2053323,0.2117153,0.2113013,0.09450811,0.01712027,2.699982,-2.358377,-0.1822893,False,False,False,False,False,0.1423962
