Class,LeftX,LeftY,LeftZ,LeftThumb,LeftIndex,LeftMiddle,LeftRing,LeftPinky,leftSpeed,leftConf,leftPitch,LeftYaw,LeftRoll,leftThumbExt,leftIndexExt,leftMiddleExt,leftRingExt,leftPinkyExt,RightX,RightY,RightZ,RightThumb,RightIndex,RightMiddle,RightRing,RightPinky,rightSpeed,rightConf,rightPitch,rightYaw,rightRoll,rightThumbExt,rightIndexExt,rightMiddleExt,rightRingExt,rightPinkyExt,HandDist
discrete,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,discrete,discrete,discrete,discrete,discrete,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,discrete,discrete,discrete,discrete,discrete,continuous
Time,-0.05002481,0.1616581,0.07509056,0.05140003,0.08946569,0.09069277,0.08361973,0.07382444,0.01546236,0.2203505,3.062976,2.471989,-0.01483169,False,True,True,True,False,-0.02523376,0.2425378,-0.03467056,0.1632727,0.1995762,0.2112086,0.2147691,0.2110036,0.01546236,0.03993317,3.139203,-2.359762,0.06756293,False,False,False,False,False,0.1385771
Time,-0.05126262,0.1576425,0.07668956,0.0506206,0.08942559,0.09104613,0.08378337,0.07378846,0.1051454,0.193396,3.074054,2.470716,-0.01488397,False,True,True,True,False,-0.024374,0.2439648,-0.02811875,0.1626429,0.1989625,0.2109056,0.2142468,0.210345,0.1051454,0.07101411,3.024769,-2.359777,0.03694696,False,False,False,False,False,0.1384172
Time,-0.05292384,0.1538564,0.07950643,0.05050604,0.08822746,0.08909468,0.08202604,0.0721764,0.08372021,0.1912331,3.084987,2.48292,-0.02560248,False,True,False,False,False,-0.01759623,0.273307,-0.02519307,0.1891814,0.2203394,0.232145,0.2353904,0.2314768,0.08372021,0.03952416,2.797983,-2.380382,-0.09335534,False,False,False,False,False,0.1627221
Time,-0.05382347,0.1515884,0.08122216,0.05115335,0.08818258,0.08889145,0.08173296,0.07176884,0.04832835,0.1916385,3.073002,2.490046,-0.008774268,False,True,False,False,False,-0.008373212,0.3080175,-0.0292603,0.2220113,0.2503206,0.2630182,0.2666595,0.2633503,0.04832835,0.00712359,2.654296,-2.394727,-0.2554231,False,False,False,False,False,0.1968302
Time,-0.05406382,0.1506276,0.08201632,0.05117615,0.08817692,0.08856549,0.08135034,0.07119069,0.008536976,0.1924092,3.070744,2.498228,-0.001813278,False,True,False,False,False,-0.003508605,0.3289835,-0.03486361,0.2443743,0.2713788,0.2842654,0.2880306,0.2847877,0.008536976,0.02824703,2.604983,-2.373398,-0.3239474,False,False,False,False,False,0.2191519
Time,-0.05370136,0.1510421,0.08233217,0.05132352,0.08846162,0.08889688,0.08158726,0.07144127,0.03371,0.1970343,3.07055,2.502992,-0.0006064836,False,True,False,False,False,-0.005159542,0.3367354,-0.03897068,0.2529265,0.2800333,0.2929729,0.2964927,0.2929937,0.03371,0.01168447,2.579707,-2.344928,-0.3392684,False,False,False,False,False,0.2270522
Time,-0.05246898,0.1526386,0.08264672,0.05151161,0.08860794,0.08917014,0.08202531,0.07214138,0.04765724,0.2020599,3.073019,2.501543,-0.001396895,False,True,False,False,False,-0.01210694,0.3263595,-0.04007898,0.2431708,0.2720366,0.2845939,0.2878222,0.2838685,0.04765724,0,2.617227,-2.332225,-0.2652895,False,False,False,False,False,0.216494
Time,-0.05083129,0.1541616,0.08255696,0.0516629,0.08879597,0.0895677,0.08243198,0.07257515,0.04731607,0.2033034,3.082274,2.498907,-0.01060672,False,True,False,False,False,-0.01989239,0.29499,-0.03894441,0.2159121,0.2477539,0.2597836,0.2627458,0.2582069,0.04731607,0,2.789027,-2.339508,-0.1380453,False,False,False,False,False,0.1885535
Time,-0.04925999,0.155799,0.08160659,0.0517217,0.0892172,0.09012324,0.08287283,0.07294033,0.04409766,0.2039887,3.088618,2.494513,-0.0229339,False,True,False,False,False,-0.02311497,0.2568056,-0.0362263,0.1841102,0.2190741,0.2306617,0.2337117,0.2291459,0.04409766,0.007897028,3.121018,-2.366519,0.03939523,False,False,False,False,False,0.1573864
Time,-0.04931619,0.1556127,0.08110691,0.05161732,0.08938529,0.09031422,0.08308642,0.07319385,0.031329,0.2073935,3.078045,2.479101,-0.01958726,False,True,False,False,False,-0.0243695,0.2503725,-0.03274492,0.1760285,0.211607,0.223248,0.2264022,0.2220858,0.031329,0.0565635,3.097336,-2.351906,0.06166537,False,False,False,False,False,0.1502131
Time,-0.04982429,0.1529626,0.08231424,0.05100738,0.08844291,0.08922226,0.08206311,0.07225242,0.0551265,0.1959092,3.095921,2.486505,-0.02985246,False,True,False,False,False,-0.02059131,0.2709301,-0.02797625,0.1919056,0.2244373,0.235831,0.238555,0.2339814,0.0551265,0.0403695,2.865582,-2.357534,-0.05902059,False,False,False,False,False,0.1641185
Time,-0.05118106,0.1515145,0.08360241,0.05103325,0.08806631,0.0885879,0.08140966,0.0715574,0.03972113,0.1990172,3.083417,2.494325,-0.0213204,False,True,False,False,False,-0.01218302,0.3017637,-0.02961013,0.2187429,0.2486884,0.2606611,0.2636231,0.2595255,0.03972113,0.0149699,2.685747,-2.389889,-0.2263364,False,False,False,False,False,0.1921269
Time,-0.05198832,0.1503399,0.08439043,0.05118727,0.08788911,0.08839358,0.0812475,0.07122134,0.02850266,0.1995909,3.083817,2.49981,-0.01781071,False,True,False,False,False,-0.009156765,0.3178916,-0.03163843,0.2348516,0.2637015,0.2758655,0.278924,0.2748332,0.02850266,0.01725342,2.616817,-2.392256,-0.2895925,False,False,False,False,False,0.2082566
Time,-0.05166999,0.1498527,0.08436396,0.05105352,0.08791817,0.08833022,0.0811757,0.07108345,0.0179778,0.2049912,3.089113,2.505152,-0.02139594,False,True,False,False,False,-0.01361929,0.313033,-0.03290666,0.2323789,0.2618768,0.2737434,0.2763372,0.2716349,0.0179778,0,2.661099,-2.400017,-0.2737957,False,False,False,False,False,0.2045191
Time,-0.05112764,0.1515687,0.0830237,0.05124704,0.08807132,0.0885045,0.08135947,0.07132275,0.06590029,0.2143207,3.096752,2.501066,-0.02952375,False,True,False,False,False,-0.01891519,0.2834713,-0.03251138,0.2062097,0.2381441,0.2495168,0.252215,0.2473463,0.06590029,0,2.946037,-2.412995,-0.1112345,False,False,False,False,False,0.1782815
Time,-0.05131631,0.1548107,0.08148228,0.05106897,0.08823214,0.08890294,0.0818662,0.07189672,0.05026703,0.2095607,3.081993,2.490647,-0.02695907,False,True,False,False,False,-0.02111264,0.2562819,-0.03205186,0.1814108,0.2153234,0.2267072,0.2300536,0.2257183,0.05026703,0.03543231,-3.065683,-2.395162,0.07666342,False,False,False,False,False,0.1552375
Time,-0.0518164,0.1554695,0.08130253,0.05074286,0.08839111,0.08917614,0.08216512,0.07231878,0.01706297,0.2048839,3.078469,2.488441,-0.01823531,False,True,False,False,False,-0.02260847,0.2603421,-0.02722408,0.1801767,0.2138999,0.225377,0.2286204,0.2242631,0.01706297,0.0579771,3.03283,-2.386154,0.02859596,False,False,False,False,False,0.1537185
Time,-0.05257891,0.1554435,0.08158088,0.05097865,0.08810511,0.08878216,0.08186041,0.07203371,0.02666601,0.2079674,3.082482,2.496812,-0.02145363,False,True,False,False,False,-0.02058994,0.2830876,-0.0263413,0.1974433,0.2293664,0.2410203,0.2437891,0.2391598,0.02666601,0.04819009,2.793833,-2.401352,-0.1061145,False,False,False,False,False,0.1701866
Time,-0.05247721,0.1568039,0.08201423,0.05104931,0.08802748,0.08884668,0.08192699,0.07212126,0.03449047,0.211872,3.065804,2.50079,-0.005287958,False,True,False,False,False,-0.02234448,0.2957949,-0.02764995,0.2075066,0.2384879,0.2502357,0.2528121,0.248041,0.03449047,0.04879488,2.709253,-2.404414,-0.1654209,False,False,False,False,False,0.1795904
Time,-0.05171735,0.1589625,0.08201029,0.05106997,0.08818726,0.08898773,0.08202541,0.07221535,0.06363109,0.2104662,3.072387,2.49758,-0.01027085,False,True,False,False,False,-0.02886283,0.279801,-0.02839811,0.1941788,0.227222,0.2383644,0.2405861,0.2352424,0.06363109,0.003447282,2.867059,-2.422291,-0.08710542,False,False,False,False,False,0.1652703
Time,-0.0509268,0.1612185,0.08110068,0.05143523,0.08840491,0.08944318,0.08262259,0.07289293,0.02933549,0.2179294,3.069055,2.490224,-0.01350194,False,True,False,False,False,-0.0317983,0.256888,-0.02770416,0.1741641,0.209737,0.2205658,0.2229309,0.217672,0.02933549,0.05681968,3.069464,-2.400891,0.04035728,False,False,False,False,False,0.1461405
Time,-0.05087848,0.1618495,0.08060698,0.05123967,0.08840703,0.08947442,0.08267219,0.07293537,0.01288314,0.2147907,3.0681,2.485359,-0.00889129,False,True,False,False,False,-0.03201298,0.2652049,-0.02506324,0.1771917,0.212191,0.2232434,0.2254281,0.2200205,0.01288314,0.06527719,2.890959,-2.385263,-0.01858675,False,False,False,False,False,0.1490116
Time,-0.05109432,0.1619938,0.08064432,0.05121198,0.08829781,0.08930995,0.08245526,0.07275413,0.01110677,0.2186248,3.06375,2.490083,-0.005894558,False,True,False,False,False,-0.02650486,0.2962856,-0.02760498,0.2024726,0.2346713,0.2462075,0.2483221,0.2431259,0.01110677,0.03078738,2.688594,-2.397151,-0.1663819,False,False,False,False,False,0.1742321
Time,-0.05153812,0.1616229,0.08108281,0.05152273,0.08837468,0.08930096,0.08234632,0.07260124,0.02577676,0.2116075,3.05459,2.492023,-0.001449988,False,True,False,False,False,-0.01999271,0.3270354,-0.03607628,0.2321552,0.2627704,0.2748122,0.2772228,0.2724682,0.02577676,0.009916496,2.600981,-2.395465,-0.2656192,False,False,False,False,False,0.2051406
Time,-0.051535,0.1601042,0.08168243,0.05162554,0.08830057,0.08915304,0.08212034,0.07234296,0.03100965,0.2066418,3.059014,2.494687,-0.01026353,False,True,False,False,False,-0.01777868,0.3481679,-0.0451879,0.2566581,0.286894,0.298802,0.3010254,0.2960741,0.03100965,0.003781339,2.487311,-2.367367,-0.3325942,False,False,False,False,False,0.2293546
Time,-0.05103248,0.158762,0.08169296,0.05159006,0.08839247,0.08921233,0.08215372,0.07233895,0.03405786,0.2062198,3.067014,2.495957,-0.01833891,False,True,False,False,False,-0.02066354,0.3549731,-0.05013948,0.2664496,0.2970949,0.3088361,0.3106338,0.3051444,0.03405786,0.008005638,2.412996,-2.342242,-0.3631353,False,False,False,False,False,0.2383293
Time,-0.05017046,0.1579439,0.08084963,0.05170025,0.08840086,0.08926268,0.08228048,0.07249312,0.03407518,0.2121868,3.073043,2.494671,-0.02335426,False,True,False,False,False,-0.0264105,0.3458743,-0.04978712,0.2591835,0.2907913,0.3022168,0.3035515,0.297473,0.03407518,0.009614188,2.435442,-2.328585,-0.3057256,False,False,False,False,False,0.230105
Time,-0.04937282,0.1576036,0.08021733,0.05156128,0.08834841,0.08916404,0.08226144,0.07251107,0.01537679,0.2141618,3.078325,2.492897,-0.02650044,False,True,False,False,False,-0.03187648,0.318804,-0.04332177,0.2337869,0.2667871,0.2777815,0.2788599,0.2723459,0.01537679,0.00201923,2.566879,-2.345659,-0.190012,False,False,False,False,False,0.203847
Time,-0.04942236,0.1580348,0.07890954,0.05144031,0.0883858,0.08917566,0.08232927,0.07255735,0.03927322,0.2114421,3.089207,2.488112,-0.03512722,False,True,False,False,False,-0.03233274,0.2752021,-0.03552538,0.194114,0.2290304,0.2398019,0.2414589,0.2352917,0.03927322,0,2.93843,-2.396946,-0.002437883,False,False,False,False,False,0.1646681
Time,-0.05013981,0.1581552,0.07791322,0.05127466,0.08870296,0.08951519,0.08257318,0.07270795,0.04031208,0.2095939,3.079581,2.481152,-0.03183487,False,True,False,False,False,-0.03264102,0.2515399,-0.03217192,0.1735597,0.2097613,0.2205658,0.222713,0.2170271,0.04031208,0.05661064,3.095742,-2.361453,0.07384922,False,False,False,False,False,0.1454155
Time,-0.05148369,0.1546384,0.07823309,0.05093026,0.08810088,0.08868131,0.08179241,0.07193021,0.07887442,0.194851,3.099404,2.482635,-0.05268367,False,True,False,False,False,-0.02996542,0.26019,-0.02583771,0.1788324,0.2133538,0.2240049,0.2256547,0.2197428,0.07887442,0.06915134,2.920461,-2.379045,0.007218019,False,False,False,False,False,0.1497829
Time,-0.05323146,0.1523792,0.07931922,0.0511307,0.08754696,0.08765866,0.08095673,0.07107937,0.0524976,0.201155,3.09183,2.497279,-0.05246829,False,True,False,False,False,-0.02530363,0.2812662,-0.02550378,0.1975037,0.2298343,0.2405349,0.2421345,0.236255,0.0524976,0.06308472,2.734817,-2.406695,-0.1187587,False,False,False,False,False,0.1684627
Time,-0.0540873,0.1516055,0.08015598,0.05133779,0.08724555,0.0871898,0.08056755,0.07065089,0.01635975,0.1950449,3.086157,2.502735,-0.04610492,False,True,False,False,False,-0.02551061,0.288066,-0.02722681,0.2054555,0.2370695,0.2477372,0.2493568,0.2433686,0.01635975,0.04640931,2.68044,-2.416479,-0.1735621,False,False,False,False,False,0.1759805
Time,-0.05422064,0.1531383,0.08031436,0.05192354,0.08732585,0.08704123,0.08023636,0.07014767,0.07912158,0.1969533,3.088579,2.498923,-0.05291419,False,True,False,False,False,-0.03046025,0.2663911,-0.0278121,0.188871,0.2215127,0.2316025,0.2332719,0.2269729,0.07912158,0.0007591369,2.88467,-2.422336,-0.07383574,False,False,False,False,False,0.1583733
Time,-0.05428551,0.1571268,0.07944345,0.05112869,0.08790388,0.08832183,0.08146819,0.07160348,0.04277376,0.2109293,3.0518,2.481801,-0.01426433,False,True,False,False,False,-0.0311046,0.2410432,-0.02753547,0.164249,0.1993632,0.2100998,0.2132611,0.2086116,0.04277376,0.06247179,-3.114114,-2.380755,0.07719164,False,False,False,False,False,0.1379268
Time,-0.05490263,0.1583288,0.07780462,0.05106316,0.08777356,0.08778885,0.08104146,0.07124805,0.05328466,0.1882535,3.047569,2.477659,-0.00296041,False,True,False,False,False,-0.03073199,0.2564636,-0.02242141,0.170043,0.2033455,0.2140177,0.2167802,0.2118945,0.05328466,0.05282401,2.975614,-2.363084,0.003236812,False,False,False,False,False,0.1423374
Time,-0.05500186,0.1593412,0.07822499,0.05140164,0.08720899,0.08704454,0.08026344,0.07052355,0.03352692,0.2028352,3.045959,2.484865,-0.01466867,False,True,False,False,False,-0.02538688,0.294185,-0.02341583,0.1998304,0.2301671,0.2412307,0.2433241,0.2381788,0.03352692,0.0307994,2.743469,-2.397753,-0.1524665,False,False,False,False,False,0.1714374
Time,-0.05497887,0.1606074,0.07844203,0.05166525,0.08748215,0.08756912,0.08079064,0.07111264,0.0145177,0.2029348,3.036469,2.48497,-0.004870362,False,True,False,False,False,-0.02032463,0.325976,-0.03155261,0.2286854,0.2579382,0.2697107,0.272147,0.2673744,0.0145177,0.01179228,2.659667,-2.392609,-0.2285074,False,False,False,False,False,0.2016098
Time,-0.05493805,0.1608387,0.07883674,0.05153825,0.08780996,0.08787099,0.08099822,0.07126429,0.01027907,0.2039926,3.039167,2.488148,-0.006222954,False,True,False,False,False,-0.01873425,0.3465851,-0.04075123,0.2507251,0.2800639,0.2920154,0.2943092,0.289388,0.01027907,0.005274849,2.591057,-2.36517,-0.2714951,False,False,False,False,False,0.2238609
Time,-0.05507735,0.1606857,0.07948458,0.05159924,0.08811529,0.08795475,0.0809973,0.07123415,0.01194102,0.2038017,3.050135,2.493315,-0.02085436,False,True,False,False,False,-0.02125987,0.3541096,-0.04736161,0.2612406,0.291548,0.3033172,0.3051245,0.2995779,0.01194102,0.009173659,2.543901,-2.347733,-0.2924943,False,False,False,False,False,0.2337656
Time,-0.05512204,0.1601915,0.07945789,0.05172221,0.08816744,0.08791056,0.08102236,0.07124016,0.01410549,0.2070575,3.060469,2.498292,-0.03263322,False,True,False,False,False,-0.02721659,0.3449651,-0.05100548,0.2565861,0.2882639,0.299583,0.3008753,0.2946163,0.01410549,0.002621446,2.544607,-2.325312,-0.2514198,False,False,False,False,False,0.227905
Time,-0.05473433,0.1601827,0.0797326,0.05183424,0.08824183,0.08827388,0.08129938,0.07119259,0.02791859,0.1914546,3.078908,2.511616,-0.0478364,False,True,False,False,False,-0.03224203,0.3195257,-0.0500893,0.2376852,0.2704013,0.2811648,0.2820286,0.2748578,0.02791859,0,2.687109,-2.356877,-0.1590354,False,False,False,False,False,0.2067603
Time,-0.05719849,0.1639638,0.07829077,0.0509472,0.08753046,0.08700079,0.07940519,0.06885155,0.09936041,0.1741799,3.087928,2.529167,-0.06164544,False,True,False,False,False,-0.03061101,0.271382,-0.04568852,0.1975235,0.2304451,0.2401414,0.2417262,0.2347745,0.09936041,0.001573066,3.122895,-2.400067,0.04318005,False,False,False,False,False,0.1661819
Time,-0.05896436,0.1653606,0.07739275,0.04973275,0.08695883,0.08644939,0.07887818,0.06828331,0.04445576,0.1853663,3.030801,2.538717,-0.01011529,False,True,False,False,False,-0.03111685,0.2528302,-0.04203068,0.1810792,0.2130871,0.2226079,0.2248909,0.2187892,0.04445576,0.05995644,-3.052154,-2.379712,0.1161532,False,False,False,False,False,0.1506266
Time,-0.06080773,0.1649646,0.0782725,0.04917692,0.08668137,0.08708897,0.07994678,0.06936673,0.05949726,0.1799282,3.034642,2.567831,-0.0149848,False,True,False,False,False,-0.0296732,0.2596816,-0.03871383,0.1858243,0.2168015,0.2267564,0.2289554,0.2228075,0.05949726,0.06537452,-3.129654,-2.380873,0.08020589,False,False,False,False,False,0.1537091
Time,-0.06334534,0.1651836,0.07928318,0.0493835,0.08647006,0.08681296,0.07978686,0.06917128,0.05152367,0.1826613,3.046056,2.587445,-0.02286891,False,False,False,False,False,-0.02828487,0.2778765,-0.04072012,0.2009499,0.2308127,0.240999,0.2430932,0.236836,0.05152367,0.04447036,3.023571,-2.370387,0.003969373,False,False,False,False,False,0.1683143
Time,-0.06442794,0.1671076,0.07997074,0.04893686,0.08692112,0.08682635,0.0794851,0.06874562,0.04325935,0.1921895,3.032153,2.582768,-0.01628165,False,True,False,False,False,-0.02690031,0.299908,-0.0457839,0.218706,0.2478618,0.2586643,0.2607159,0.2544066,0.04325935,0.02915789,2.846051,-2.368421,-0.1282787,False,False,False,False,False,0.1867043
Time,-0.0644706,0.1682909,0.07978231,0.04851521,0.08688832,0.08657335,0.07901177,0.06812609,0.02012389,0.1900123,3.028832,2.575974,-0.01759842,False,False,False,False,False,-0.02795996,0.309933,-0.04958614,0.227933,0.2565602,0.2673034,0.269012,0.2623092,0.02012389,0.02863987,2.767929,-2.356747,-0.1637179,False,False,False,False,False,0.1952734
Time,-0.06344394,0.1686693,0.07901745,0.04841116,0.08658805,0.08616453,0.07887813,0.06815021,0.0371298,0.1789832,3.038442,2.566598,-0.02529909,False,False,False,False,False,-0.03236116,0.3002115,-0.04896082,0.2195582,0.24888,0.2590258,0.2605809,0.2535215,0.0371298,0.009334357,2.804864,-2.359005,-0.1382681,False,False,False,False,False,0.1861396
Time,-0.06185875,0.168808,0.0780661,0.04897488,0.08640384,0.08594138,0.07873306,0.06821716,0.03765012,0.1690529,3.046116,2.554056,-0.03351067,False,False,False,False,False,-0.03454158,0.2769853,-0.04528383,0.1995302,0.229888,0.2394391,0.2411959,0.2342752,0.03765012,0.009115554,2.935704,-2.384996,-0.04887616,False,False,False,False,False,0.1663242
Time,-0.05985647,0.1686211,0.07689612,0.04983429,0.08645935,0.08606342,0.07864492,0.0681798,0.08359133,0.1698757,3.028518,2.544443,-0.01733324,False,False,False,False,False,-0.03462786,0.2480752,-0.04134395,0.1764981,0.207967,0.2167827,0.2189414,0.2127498,0.08359133,0.06038813,3.130811,-2.399123,0.05415387,False,False,False,False,False,0.1446725
Time,-0.05952111,0.1655649,0.07753161,0.04915327,0.08642549,0.08566634,0.07832676,0.06781214,0.02404417,0.1694088,3.013394,2.54507,0.01265322,False,False,False,False,False,-0.03462743,0.2459146,-0.03782231,0.1745124,0.2056301,0.2142987,0.216558,0.2104365,0.02404417,0.08704515,3.076529,-2.377138,0.04727896,False,False,False,False,False,0.1427666
Time,-0.05995627,0.1637963,0.07852796,0.04957033,0.08575487,0.08499453,0.07798684,0.06749497,0.04695713,0.1738818,3.030671,2.547108,-0.02158214,False,False,False,False,False,-0.03077717,0.2600923,-0.0355855,0.1853282,0.2144016,0.223604,0.2257392,0.2193833,0.04695713,0.07353421,2.960779,-2.375878,-0.01369654,False,False,False,False,False,0.1521388
Time,-0.05960205,0.1632863,0.07918672,0.04951891,0.08571909,0.0847339,0.07778266,0.067381,0.03510642,0.175687,3.025622,2.546353,-0.01230723,False,False,False,False,False,-0.02623213,0.2838396,-0.03673296,0.2035143,0.2310339,0.2408332,0.24315,0.237077,0.03510642,0.04459962,2.83495,-2.379954,-0.1105381,False,False,False,False,False,0.1705404
Time,-0.05882179,0.1633286,0.07995765,0.04939642,0.08571232,0.08491284,0.07798534,0.06762316,0.02746845,0.1729654,3.018973,2.542103,-0.004716894,False,False,False,False,False,-0.02289537,0.3047259,-0.04041101,0.2219772,0.248483,0.2587971,0.2611443,0.2552438,0.02746845,0.03088915,2.737621,-2.379051,-0.2066626,False,False,False,False,False,0.1891363
Time,-0.05725615,0.1623328,0.08053453,0.04951173,0.08597197,0.08537795,0.07831924,0.06791973,0.05085142,0.1707022,3.02576,2.539092,-0.009968406,False,False,False,False,False,-0.02325043,0.3163075,-0.04398618,0.2343446,0.2609413,0.2713006,0.2732151,0.266987,0.05085142,0.02570189,2.691325,-2.361153,-0.2266228,False,False,False,False,False,0.2009229
Time,-0.05563636,0.1609042,0.08029916,0.04967276,0.08597589,0.08538818,0.07834383,0.06795364,0.04291701,0.1692802,3.030604,2.53594,-0.01481372,False,False,False,False,False,-0.02574204,0.3178576,-0.04567995,0.2375503,0.2646097,0.2746775,0.276188,0.2695417,0.04291701,0.02087646,2.655406,-2.348026,-0.2243485,False,False,False,False,False,0.2034669
Time,-0.05465309,0.159522,0.07986381,0.04992234,0.0858955,0.08528297,0.07830416,0.06795149,0.04747782,0.1659475,3.034235,2.534081,-0.01873812,False,False,False,False,False,-0.02655639,0.3144136,-0.04538492,0.23547,0.2628092,0.2727122,0.2740861,0.2672773,0.04747782,0.02402181,2.639343,-2.346868,-0.2119722,False,False,False,False,False,0.2011668
Time,-0.05438027,0.1576461,0.0795724,0.04977577,0.08572091,0.0851193,0.07824583,0.06789307,0.04073911,0.1668069,3.035633,2.53332,-0.01952098,False,False,False,False,False,-0.02347659,0.3128455,-0.04342611,0.2342867,0.2612273,0.2712779,0.2728895,0.2663229,0.04073911,0.03196173,2.635035,-2.363554,-0.2097467,False,False,False,False,False,0.2004258
Time,-0.05516179,0.1562522,0.07949742,0.04995319,0.08538257,0.0847005,0.07792632,0.06751858,0.03232804,0.158124,3.036658,2.533034,-0.02018193,False,False,False,False,False,-0.01692181,0.3180446,-0.0426495,0.2393702,0.2650083,0.2754316,0.2775297,0.2714722,0.03232804,0.0258558,2.593214,-2.367579,-0.2375808,False,False,False,False,False,0.2062982
Time,-0.05580726,0.1552531,0.07999953,0.05015346,0.085373,0.08451946,0.07770875,0.06718218,0.02101593,0.1588733,3.035933,2.531623,-0.02317968,False,False,False,False,False,-0.009974767,0.3265599,-0.04339491,0.2483863,0.2728855,0.2837223,0.2861736,0.280483,0.02101593,0.005820066,2.555388,-2.371271,-0.2687631,False,False,False,False,False,0.2160389
Time,-0.05611734,0.1549073,0.08021212,0.0500857,0.08545322,0.08453099,0.07759725,0.06687068,0.00608454,0.1589638,3.037715,2.530562,-0.02965885,False,False,False,False,False,-0.007113143,0.3326041,-0.04446608,0.2548165,0.2790317,0.2899962,0.2923786,0.2865521,0.00608454,0.02021039,2.550082,-2.375431,-0.2855936,False,False,False,False,False,0.2225358
Time,-0.05596608,0.1551552,0.08037549,0.04996052,0.08551286,0.08452757,0.07743273,0.06658249,0.01440718,0.1572839,3.039799,2.52921,-0.03540531,False,False,False,False,False,-0.008687764,0.3320208,-0.04440093,0.2543411,0.2786756,0.2895329,0.2916412,0.285454,0.01440718,0.02258213,2.561737,-2.382138,-0.294537,False,False,False,False,False,0.2215532
Time,-0.05498673,0.1563068,0.07999288,0.04985843,0.08570217,0.0845561,0.07736102,0.06656393,0.04431245,0.1648397,3.047466,2.528074,-0.03663482,False,False,False,False,False,-0.01638823,0.3131814,-0.04287291,0.2362497,0.2624479,0.2726576,0.2744432,0.2677667,0.04431245,0,2.65017,-2.398062,-0.2532374,False,False,False,False,False,0.2029667
Time,-0.05340911,0.1583988,0.0788274,0.0504565,0.08569376,0.08473708,0.07756914,0.06703167,0.06878625,0.1545132,3.05966,2.52564,-0.03763098,False,False,False,False,False,-0.02343885,0.2773129,-0.04015885,0.2039477,0.232675,0.2419669,0.2439463,0.2373347,0.06878625,0,2.877609,-2.399872,-0.1331438,False,False,False,False,False,0.1708698
Time,-0.05157323,0.160262,0.07685769,0.05064792,0.08644032,0.08612339,0.07910507,0.06894048,0.05565451,0.1607987,3.061323,2.51266,-0.04357474,False,False,False,False,False,-0.02608468,0.2422468,-0.03807166,0.17453,0.2062493,0.2151931,0.2179391,0.2122253,0.05565451,0.05119485,-3.129055,-2.388581,0.02896531,False,False,False,False,False,0.143457
Time,-0.0495702,0.1566833,0.07645622,0.04958935,0.08630013,0.08620393,0.07929492,0.06926598,0.08525841,0.1417506,3.059379,2.511314,-0.03322286,False,False,False,False,False,-0.0267857,0.2429228,-0.03344578,0.1737179,0.2051288,0.2142063,0.2164917,0.210561,0.08525841,0.07110301,3.057697,-2.38574,0.02628811,False,False,False,False,False,0.1415444
Time,-0.04804798,0.1543362,0.07656812,0.05096391,0.08597247,0.08499597,0.07796054,0.06760167,0.03556596,0.1487888,3.090257,2.511019,-0.08764486,False,False,False,False,False,-0.02283167,0.2654832,-0.03146984,0.1925252,0.2216535,0.230381,0.2312333,0.2238725,0.03556596,0.05494229,2.871001,-2.410981,-0.04198683,False,False,False,False,False,0.1570405
Time,-0.0469165,0.1540537,0.07618316,0.05097785,0.08638467,0.08509002,0.0778549,0.06758303,0.02675085,0.1529671,3.086552,2.506747,-0.07531908,False,False,False,False,False,-0.018627,0.2907881,-0.03343057,0.2125196,0.2402631,0.2497447,0.2505265,0.2433809,0.02675085,0.05159969,2.725099,-2.433863,-0.1426852,False,False,False,False,False,0.1775156
Time,-0.04700512,0.1550106,0.07616686,0.05088034,0.08623902,0.08506436,0.0778978,0.0676958,0.03466094,0.1571795,3.075575,2.504013,-0.06513318,False,False,False,False,False,-0.01810451,0.303867,-0.0362713,0.2237964,0.2508,0.2605202,0.2613092,0.2542499,0.03466094,0.05322623,2.679957,-2.433154,-0.1633956,False,False,False,False,False,0.1887745
Time,-0.04789464,0.1562246,0.0767009,0.05076156,0.08634795,0.08525352,0.07798891,0.06768411,0.02629181,0.1605172,3.074433,2.509985,-0.06220815,False,False,False,False,False,-0.02272506,0.2922927,-0.03893424,0.2157428,0.2438887,0.2532244,0.2539691,0.2466454,0.02629181,0.002388482,2.799531,-2.436061,-0.1170073,False,False,False,False,False,0.1803317
Time,-0.04884004,0.1578261,0.07713079,0.05123144,0.0864808,0.08540797,0.07801804,0.06756115,0.03472698,0.1653069,3.07166,2.505836,-0.06369987,False,False,False,False,False,-0.02424821,0.2563578,-0.03947214,0.1882013,0.2184146,0.2272179,0.2287962,0.2219993,0.03472698,0.02334776,-3.138514,-2.428999,0.04664895,False,False,False,False,False,0.154627
Time,-0.05042405,0.1545092,0.07825842,0.05022342,0.08714918,0.0866134,0.07917915,0.06876245,0.09138365,0.1652275,3.066441,2.512151,-0.03008377,False,True,False,False,False,-0.02579352,0.2488662,-0.03737545,0.1832285,0.2144215,0.2238121,0.225918,0.2197981,0.09138365,0.06658743,-3.137503,-2.39949,0.0737972,False,False,False,False,False,0.151265
